dosageFrom,dosageTo,expenditureFrom,expenditureTo,NK_ApplicationArea,NK_Indication,NK_Measure,NK_TimeMeasure,serialNumber,waitingPeriod
0.075000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,92D0A0AB-0715-436B-A5C3-2F624E009AC6,NULL,NULL,35,NULL
0.100000,0.200000,NULL,NULL,AD8A22A6-F87C-41C7-B2CF-AE852EA26CBC,A5984447-7B99-4C97-89FD-562E63F120AC,NULL,NULL,18,NULL
0.050000,NULL,0.600000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,AC0E5956-C99F-4891-9509-9571EEF76BBF,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,17,3
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,B0F7E962-C9B4-40EF-A6DF-0946D1A84121,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,69,3
NULL,NULL,0.600000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,B67A1615-04CB-4A36-9CB0-FA91FD2CC9F4,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,16,1
0.075000,NULL,0.750000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,D108DCE5-1709-4DCF-A412-6712BE0C3461,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,27,3
0.100000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,D7C62E37-8FCD-4753-B5DA-5359F8993780,NULL,NULL,15,NULL
0.150000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,DBF6DD6E-B148-43BB-812B-B2CC1881C210,NULL,NULL,22,0
0.100000,NULL,1.600000,NULL,85575C30-3421-425D-BE97-53343516987F,EE9CB389-5CA6-4027-B2E2-B5F4C3287C84,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,71,NULL
NULL,NULL,1.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,F13E5864-76CD-4132-BEDE-9BCFC74AEFFB,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,30,3
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,F2CBA863-76EA-48E2-A062-C1B1A0006ED3,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,68,3
0.100000,NULL,1.600000,NULL,85575C30-3421-425D-BE97-53343516987F,FF8F18C6-E170-4891-A767-5C4122AF89B0,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,39,NULL
0.200000,0.400000,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,06690901-7BDD-46C9-932A-23631DC8D52E,NULL,NULL,5,NULL
0.200000,0.400000,NULL,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,0FF8A8DE-266B-4918-8564-5D87329AB7C0,NULL,NULL,4,NULL
0.200000,0.400000,NULL,NULL,85575C30-3421-425D-BE97-53343516987F,29C6FD34-70C6-4C4B-8D1B-F3859725C491,NULL,NULL,3,NULL
NULL,NULL,1.500000,3.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,161FFBE8-5723-4CD1-9791-71AC0756F204,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,68,8
NULL,NULL,1.000000,2.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,215EA6A2-AA95-4C8D-8690-EF7465264292,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,95,NULL
NULL,NULL,2.500000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,21B6BB2D-5ADE-4E3E-A89F-B937376EF42D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,114,90
0.015000,NULL,0.240000,NULL,85575C30-3421-425D-BE97-53343516987F,AFCD1F95-28FB-44F3-AB3A-A5A2FFC90157,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,43,3
0.020000,NULL,0.320000,NULL,85575C30-3421-425D-BE97-53343516987F,B780467E-6676-4F1F-9D37-79F12476EE00,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,62,4
NULL,NULL,0.500000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,CB6DB8F7-D4BB-4349-9A93-D97F18E1A7AF,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,42,NULL
NULL,NULL,0.500000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,CE041938-5264-4FC8-ABD1-C59840DF7707,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,146,2
NULL,NULL,0.250000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,CE5EA654-EB3A-497F-A566-BD82C96D1E69,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,128,2
NULL,NULL,0.250000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,CFE08044-A820-4E06-893B-46D8B2FC940F,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,45,NULL
NULL,NULL,0.125000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,DBCAD76A-CD0A-4162-BA49-8EEB5ADDEAF0,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,54,2
0.023000,NULL,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,DC01A935-736C-41E7-9DB9-17EE89F69D8A,NULL,5884D715-A236-4FAB-B563-6755592E3583,47,1
NULL,NULL,0.250000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,DDAA0420-3E28-487F-BA76-E01F542035D5,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,108,1
0.020000,NULL,0.320000,NULL,85575C30-3421-425D-BE97-53343516987F,EEE019A5-4B9C-4ED8-AD09-FAEEFD27FEA7,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,51,NULL
NULL,NULL,0.250000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,FA49B789-689B-400F-8BBE-AE0774E93DC4,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,110,2
NULL,NULL,5.000000,20.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,0457E114-8FF9-4559-9D7E-F4770C6072F0,347B078C-0B82-40A2-8AA9-72ACB2E449CA,NULL,1,NULL
NULL,NULL,200.000000,300.000000,18C98256-F447-45D8-B653-2DC827F7E15A,B4AA90E3-7C76-4BE4-B26C-EFAA4D2AFDDD,A6FB1C71-164E-4AD8-ADE5-E3E0F02F96E1,NULL,2,NULL
NULL,NULL,100.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,CB0BD52F-6201-4754-88CF-A6F7615A0BED,A6FB1C71-164E-4AD8-ADE5-E3E0F02F96E1,NULL,1,NULL
NULL,NULL,200.000000,300.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,D4BB9F39-0B6D-44BA-8444-5117A335C7E3,A6FB1C71-164E-4AD8-ADE5-E3E0F02F96E1,NULL,3,NULL
NULL,NULL,100.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,F3D01866-323E-402C-ABB8-5C40A8047341,A6FB1C71-164E-4AD8-ADE5-E3E0F02F96E1,NULL,4,NULL
NULL,NULL,30.000000,50.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,1633AFEA-5C08-4118-8A52-6F42010FFC9E,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,6,NULL
NULL,NULL,30.000000,50.000000,85575C30-3421-425D-BE97-53343516987F,16FD0BA1-C9BC-4616-AC44-5FF50D0061A6,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,5,NULL
NULL,NULL,10.000000,15.000000,46763FF9-FEC9-42C2-8D65-0757802CA9A4,0075681D-B346-4623-AADF-8C0E85A94F20,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,8,0
NULL,NULL,10.000000,15.000000,46763FF9-FEC9-42C2-8D65-0757802CA9A4,69A71515-32B0-4E86-B75C-7743047BF237,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,9,0
NULL,NULL,10.000000,15.000000,85575C30-3421-425D-BE97-53343516987F,93D04E23-227E-413A-BF29-56CE738155CC,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,6,0
NULL,NULL,10.000000,15.000000,AD8A22A6-F87C-41C7-B2CF-AE852EA26CBC,A6E540E9-E0B6-44DF-9156-5FE9862B6729,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,7,0
NULL,NULL,12.000000,25.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,6F9D7A9B-CE47-4F20-9C8C-D8DE1365434F,F2F922DE-5B94-4FCA-A261-E22A7DD16FCD,NULL,14,NULL
NULL,NULL,2.500000,3.250000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,71951E24-75F0-450C-8C66-F37787DE78BC,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,22,NULL
NULL,NULL,2.500000,3.250000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,9DA24D74-BF75-4C26-A14C-A84A0B058B89,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,23,NULL
NULL,NULL,2.500000,3.250000,85575C30-3421-425D-BE97-53343516987F,A38DD3FD-FB90-4128-A9AD-064947DF36AC,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,21,NULL
NULL,NULL,4.000000,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,D62BBDB0-AEC5-44BA-9C0C-2C1F96CD94A6,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,20,NULL
0.006000,NULL,0.100000,NULL,85575C30-3421-425D-BE97-53343516987F,9CC57259-74F5-47E0-A0F3-789D55D668AB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,17,1
0.125000,0.250000,2.000000,4.000000,85575C30-3421-425D-BE97-53343516987F,1711B203-5CAE-4C0B-8D36-4E1AAF762184,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,13,NULL
NULL,NULL,5.300000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,3076EBE2-9477-4569-B348-FF40944262A4,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,29,14
0.200000,0.600000,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,37AAC8E6-359D-41CB-93BC-78305E3654DA,NULL,NULL,5,NULL
0.500000,0.750000,8.000000,12.000000,85575C30-3421-425D-BE97-53343516987F,39894880-75A8-4C17-A257-D6D33412FC53,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,1,NULL
0.500000,0.750000,8.000000,12.000000,85575C30-3421-425D-BE97-53343516987F,5DA653F6-8DA6-401E-B442-34E4B4FF016D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,25,NULL
0.500000,NULL,5.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,6191C16C-D4EB-4F27-9113-665ED32261C3,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,2,NULL
1.300000,1.800000,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,63784368-D487-4BF2-A7FC-2E6AF59DC23F,NULL,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,15,3
1.300000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,67C49400-7B42-4C4D-87AC-C7B6C468FDF6,NULL,NULL,12,NULL
0.200000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,6A291836-BE81-42EA-9C16-1ABF70456C99,NULL,NULL,16,NULL
NULL,NULL,5.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,79D367AA-E735-4775-9018-FC13FCBDBA50,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,24,3
0.250000,0.500000,4.000000,8.000000,85575C30-3421-425D-BE97-53343516987F,7EA8A92D-8927-4A95-AF56-610730CBF116,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,7,NULL
0.100000,NULL,1.200000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,AA658FB6-9CED-4BFC-896C-B4BC9B780F69,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,15,NULL
NULL,NULL,13.000000,18.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,8AE681AF-8C00-45D7-8DA1-23024726F2F1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,17,3
NULL,NULL,13.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,91A1CA38-D39C-46A9-BB17-59C6B52E0F64,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,19,3
0.500000,NULL,5.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,A234E14B-1723-4FBD-AD0B-E5719DC250AD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,26,3
0.200000,1.000000,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,B2C6C178-79D3-4AD1-B54A-479E89BD143E,NULL,NULL,10,NULL
NULL,NULL,5.300000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,BD877789-5B31-47CE-A28C-C2FEA3572A86,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,27,21
0.500000,1.300000,5.000000,13.000000,18C98256-F447-45D8-B653-2DC827F7E15A,BDDF1458-6ACC-438B-B8B1-117C8701C4E2,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,9,NULL
2.100000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,C080F087-E2AE-4878-BC1A-23E7F373F0C4,NULL,NULL,22,NULL
0.200000,0.600000,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,C3E7B466-CCAA-40EC-9AE3-2EBC119B3431,NULL,NULL,3,NULL
NULL,NULL,13.000000,18.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,CD39616D-4CE8-495A-990E-016F218131E0,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,6,3
0.200000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,CE7FC88B-D9BF-42D6-B3C2-EDDDFB9BA1F5,NULL,NULL,8,NULL
1.300000,1.800000,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,D8A33F44-F089-427F-826B-0ECD98D7F910,NULL,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,18,3
0.750000,NULL,12.000000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,DB15A46E-8913-469B-A478-96697871567A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,21,NULL
NULL,NULL,13.000000,18.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,DD5B2A34-B3AD-4A8A-BD40-A45A745D0FFD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,14,3
0.250000,0.750000,2.500000,7.500000,18C98256-F447-45D8-B653-2DC827F7E15A,E3586425-D04B-4FE4-8522-948BE749873D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,20,NULL
0.250000,NULL,4.000000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,F049E5F6-AF19-45BD-92AC-1E1E5999DB61,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,4,NULL
0.250000,0.750000,2.500000,7.500000,18C98256-F447-45D8-B653-2DC827F7E15A,F1AF0AD6-D8E8-4B71-9A24-35D9CD5ADDF2,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,11,3
0.250000,NULL,4.000000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,F40A2145-2E74-4D70-A2E3-BD588A37E4E5,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,23,NULL
NULL,NULL,0.400000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,15CF278D-E669-4E07-BF76-CB20353F41FD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,17,2
NULL,NULL,0.500000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,7C1833F3-F62E-497C-80FB-DBB16C6DB3A8,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,5884D715-A236-4FAB-B563-6755592E3583,16,1
0.040000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,9F5A5FAD-44E2-4509-92BB-761C988952A9,NULL,NULL,14,NULL
NULL,NULL,0.300000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,3E6B3870-EE1D-4AEB-979F-5E049C30D44A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,2,NULL
NULL,NULL,0.500000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,40CC13A7-2584-499C-A4AB-97CCB6B4138D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,1,NULL
NULL,NULL,0.600000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,66B28B89-2CC3-4338-8B91-0173CBA703F4,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,5,NULL
NULL,NULL,0.300000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,DCFE2510-68F4-4218-A742-C83C8E00AA45,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,4,NULL
NULL,NULL,0.500000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,F65794CE-547F-4A25-BB85-18E60D1D6DD4,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,3,NULL
NULL,NULL,0.500000,5.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,4DBC9B0A-6C98-4B13-932F-43BF5C644633,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,1,NULL
NULL,NULL,0.500000,5.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,5DE4A696-2C19-4FDB-992A-E7B29B1FADF8,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,2,NULL
NULL,NULL,0.250000,2.000000,18C98256-F447-45D8-B653-2DC827F7E15A,D19D6749-22F0-4046-89BA-F86EF9CB4ED0,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,3,NULL
NULL,NULL,600.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,A4AF8F63-34DD-42E9-9DBD-F776AF68F2E8,44D57D51-64E7-4291-ABBD-7F19ED12527A,NULL,3,NULL
NULL,NULL,1.500000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,31E5283C-FE4B-4CF1-80C4-5C1BB65A3485,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,3,NULL
NULL,NULL,3.000000,5.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,56EE6FBC-716D-43FB-ACD7-DDBC7B09F7FF,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,1,NULL
NULL,NULL,3.000000,5.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,839A530D-4109-4914-9A8A-6173E5BF645C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,2,NULL
NULL,NULL,200.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,17424A98-A1B7-49AB-A084-856909E9C946,44D57D51-64E7-4291-ABBD-7F19ED12527A,NULL,14,0
NULL,NULL,200.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,20717B3F-7131-438C-A0EE-3A85D5AD398A,44D57D51-64E7-4291-ABBD-7F19ED12527A,NULL,15,0
NULL,NULL,150.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,273D451C-F4A9-43EB-929B-6D9C7C858B1F,44D57D51-64E7-4291-ABBD-7F19ED12527A,NULL,13,0
NULL,NULL,200.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,47645681-F93D-48A2-9B74-9039F4DBA03B,44D57D51-64E7-4291-ABBD-7F19ED12527A,NULL,17,0
NULL,NULL,200.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,53261739-EBAA-4CB5-999F-CD9FD19138E4,44D57D51-64E7-4291-ABBD-7F19ED12527A,NULL,16,0
NULL,NULL,200.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,EB5BEF8D-7D85-46F5-8BC6-69C1D9364A5F,44D57D51-64E7-4291-ABBD-7F19ED12527A,NULL,18,0
NULL,NULL,20.000000,80.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,1F49BACB-F7AB-43DB-A3B9-1C2D4813C32C,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,6,NULL
NULL,NULL,20.000000,80.000000,18C98256-F447-45D8-B653-2DC827F7E15A,59F84F1B-F8AF-4090-91A0-A96CDD50383F,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,7,NULL
NULL,NULL,20.000000,80.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,915F2A5E-54B2-4F1E-801D-6A1FEC13F6AA,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,4,NULL
NULL,NULL,20.000000,80.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,9A4745A1-9366-4C74-91F7-60AA026CD497,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,5,NULL
NULL,NULL,60.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,54E8C249-0894-4324-9264-E7DBECDE3768,A6B404C1-6808-4E0F-90F1-5C07AB19C168,NULL,3,0
NULL,NULL,60.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,87760BE4-2933-493E-A5C0-F6409ADE408C,4C1ACCB9-4DD2-49B4-B762-63AA123B564F,NULL,4,0
NULL,NULL,2.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,B38421B3-CFAC-4A70-BB1C-973B6B7FFBE3,8557E294-4220-448F-B579-B49DBB9FD58D,NULL,5,0
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,D6183D3F-9718-43DA-B067-AC8AC566B0BF,8557E294-4220-448F-B579-B49DBB9FD58D,NULL,1,0
NULL,NULL,0.500000,1.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,33F1E89D-A107-464D-BA47-8D9779668FFF,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,22,NULL
NULL,NULL,1.500000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,39977E9E-1DA2-42F5-A56B-93FA3AC15177,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,18,NULL
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,6B3D7DB1-655C-4421-B8E4-5A7C176C425F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,20,NULL
NULL,NULL,1.000000,1.500000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,73EEDA3A-D0DE-4B0C-8767-769F99A7168A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,17,NULL
NULL,NULL,0.500000,1.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,B8FAFA09-00B5-4DFC-885B-CD7CBF9496CD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,21,NULL
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,BCF98C76-E2FC-4F83-B8A5-5F3A1297CE49,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,23,NULL
NULL,NULL,1.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,DA31E154-B684-4592-8D8C-7894B4B39594,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,19,NULL
10.000000,30.000000,NULL,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,3397AF09-470B-4E5E-B82B-5AE6CDC95B0F,NULL,5884D715-A236-4FAB-B563-6755592E3583,3,3
0.500000,1.000000,NULL,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,3C57C024-7265-457D-9584-3B995A5A16FC,NULL,5884D715-A236-4FAB-B563-6755592E3583,1,3
NULL,NULL,4.000000,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,BA9E4BBC-5C2E-40A8-ACBB-91F45FE832B6,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,2,NULL
NULL,NULL,3.000000,6.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,33982971-0708-4449-A238-A5261A78B5D1,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,1,NULL
NULL,NULL,3.000000,6.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,3FC53E48-F624-4DDC-B9E1-7F560D9DCE67,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,2,NULL
NULL,NULL,1.000000,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,6CC0AA7F-9C54-4D61-883E-3F1D0C20B5AA,3A2B7CB6-7554-4980-A85C-DD5EA86F639E,NULL,8,0
NULL,NULL,3.000000,5.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,B829DEBF-2B8E-4377-BFA8-42BD5F766344,3A2B7CB6-7554-4980-A85C-DD5EA86F639E,NULL,7,0
2.000000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,7981D9F6-248A-47F1-94F8-37C9EE4C6B7D,NULL,NULL,17,NULL
2.000000,NULL,30.000000,40.000000,18C98256-F447-45D8-B653-2DC827F7E15A,D6039485-6A0F-4FAE-B2DB-E0D006410D6C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,19,NULL
2.000000,NULL,30.000000,40.000000,85575C30-3421-425D-BE97-53343516987F,D65F5B54-4435-425E-ACAC-9BF2EE9510A3,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,18,NULL
0.150000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,E4EEEEBC-2048-4D8A-B818-7E9D5CECBB2C,NULL,NULL,10,0
