CODE,NK_Codetable_CultureForm,NK_CultureForm,NK_Indication
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,416C30F0-C597-411C-BA08-D7983F898A41
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,41A30F9A-EEA6-47EE-A389-63B35C1C4778
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,41C3A121-A562-4618-AFDA-78A8B211C33D
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,41C71B13-703C-4E0F-A8F0-E98CDDEB1330
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,41E9183C-3371-4503-9EED-A9EAD63C1604
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4256835B-9372-444A-AB08-A4875872DDCF
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4274A636-2A03-4075-B5E9-67B0B29BDA7D
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,42E752EE-4A7D-4B10-B9E4-837F2215E5DE
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,42F0A980-8091-4D9A-B990-B82522779D0A
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,43156579-C9DD-46A4-8EDD-8F1C88C78895
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4315EBDD-C294-44A0-AEED-EA75F49EDBA4
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4315EBDD-C294-44A0-AEED-EA75F49EDBA4
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,435364B4-610E-40F3-B1DE-294A5388E5EA
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,435F9B19-9120-49B8-B13F-4BDBA24608BC
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,437BB111-E2D4-4E72-9B71-DF8B0615EAFE
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,43840EBF-C8F2-4B21-A6FF-D8C53626D9DE
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,43CB5C61-35D8-451D-A070-9E588FC4F7A4
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,43FDA2DB-0B2F-487E-8D52-405DC5019D5F
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,44087999-6B1B-441B-A87D-43E7E017D9D9
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,442E2CD0-D89A-41EE-A74C-66EB514C0FD4
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4431CE51-4CF8-44F2-890F-C993D055092F
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4451C85B-91E3-4AC4-8402-89ADD0B53F98
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4460A886-7991-4F35-A9AE-E48993C84D4E
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4471EA3E-41D7-49E5-ACDE-644F23AEC0D8
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4481BA97-54B5-4027-A00C-52DBA3863C86
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,44A0A637-E315-4185-83D7-B01178126933
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,44BA26BB-782C-4D4C-8549-155DAAB54378
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,45130366-D07D-4C56-ACCB-950A3207AEB5
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,452FFFBF-F7DD-47EB-BCC6-9A18820889AA
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,45319680-1638-4FE5-832E-B7906232DB9E
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,457E2578-A26F-49EA-8F0A-86638C34EB1C
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,45BE7F99-F793-4298-B10A-9A5F38619BE0
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,45C0DC56-E98C-42A6-AB50-7179780F9A43
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,45C2F0D0-D2BC-47E0-A4C0-DF43ED5D2F39
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,461490C1-E4EA-4109-A308-47CEF9AE839C
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,462A1224-2B51-4D9D-81E6-A9C7D5530E09
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,464C3AB3-82C3-4340-B649-7FFF9DF54F08
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,466EB978-0E67-43E6-B960-75F37E2C25D8
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,46C078B8-79B5-4889-A068-E5279004A289
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,46EE11A7-BEC1-42FD-8EDB-D82906D967A0
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,473024BB-05BF-4A28-B15F-ED8370D9DC46
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,47364404-5691-48E2-89CD-F51EA0E73C33
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,47750DA2-EEC1-40EA-9643-B0786ADAF574
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,479DED8C-6D5C-4C85-84B9-58FB8A5585B5
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,47C29DF7-8F2B-47F8-9842-891384DC647C
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,47C78291-21C5-44ED-878C-0F2DC4FE5E26
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,48AF348B-48AC-4939-B0C7-8D19969D52E7
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,495E58E2-8591-4DA6-BF6B-407B8CF98557
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,498D3E18-71F1-4003-957D-DDC979B04210
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,49DF8E91-E0F6-46D0-AE42-E58D23DEB1A6
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,49EF2D9A-73FD-4590-828A-CFF169D44F04
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,49FF810B-68FF-4CEE-8B59-B9B7252F6168
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4A30DCCF-749E-4A2C-B908-8CF6AD5A1EDB
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4A413AED-3C1B-4482-9A2A-BC43C1AE8044
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4A5CD0BF-E814-4A77-815E-74EB8B398321
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4AEA9C4D-9F02-4FDF-8023-679E16D7DE89
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4AF43CA1-B02A-47D3-92A8-94D92A4611EF
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4B870854-846E-472F-9985-FD06F8EB0B4C
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4BF7E3FA-C2F1-4BE5-AC61-787C9AF79035
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4CCFC39D-0BC0-48D1-A3B0-51E74027CBC5
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4D15C811-C54D-47D7-9E80-178DA4E0BAED
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4D1A2618-7919-45A6-AD20-E8D36D3797F6
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4D1D38A4-9646-4484-9DF1-4ABBF19779E6
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4D477182-3774-41BB-9AD8-0886719333D6
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4D4D38E7-673F-41FE-9BAB-74BA2528F115
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4DA2750E-BFC2-47BB-B65D-1519EA0470FA
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4DBC9B0A-6C98-4B13-932F-43BF5C644633
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4DD0BD88-5E0A-435C-BDDC-8F1C5121F255
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4DD57A4D-768F-4409-A397-6C4E60A3AB19
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4DD57A4D-768F-4409-A397-6C4E60A3AB19
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4DFCB07F-BA75-431A-BBAE-6C3328A6F933
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4E08AD39-8456-4777-8727-C5D0DC85E38E
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4E70F17A-EE3D-42CF-BD4A-FEDC8B32C7D9
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4E8A6208-0A55-4C62-A930-3C4622282226
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4EB6C0AE-807B-4547-AA7A-CA5F4CB065C5
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4EC26AC5-8059-4376-B054-9A8E4A22101D
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4EF667A8-CBEA-4A2B-B838-ECCFBA7FC6AC
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4F13ABEC-F566-4833-9419-00E0CF73B34D
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4F6B3FF3-C58D-4B11-9A53-A5AA7BBAF9B3
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4F8C576E-14FE-4C50-BA70-C255A75520E9
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4F8C576E-14FE-4C50-BA70-C255A75520E9
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4F9E0788-FC48-4D62-B62E-792D36DF22B2
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,4FADE0E5-A81E-4651-A7E5-7223951F1F3B
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4FFFEF95-41C3-4ABA-9F23-47B431139E51
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,501C629B-7CCA-41FE-9162-3FD23F4AEE47
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,502294DC-A9A4-4F8E-907A-F3C6D250AFFA
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,504C4C85-7785-45B9-AB2A-7E66DFC2D445
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,507629FD-E17B-4EC0-BB3B-0D4D082FBE52
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,50CB7361-CBAE-4468-ADDF-D70E58B2708D
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,50DE7495-C7CF-4AE6-AED2-E0B5AAD30703
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,50E6F955-0751-4FCD-A489-F0828DBC3C5A
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,50E882B8-D0C7-4A65-AF71-7FA55C8FEA2D
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,50EA67C2-1001-4232-B256-579128387F86
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,513586B1-BFDE-40BA-AB8B-BD0BA0974682
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,515366F0-C25A-4C19-A9B7-11EB8FF15C37
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,517ED3CB-A91A-47F4-A68E-FE4CFAC5E822
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,51823E03-BA03-4851-B6F8-8A412B9627A0
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,519E3184-FC0A-4B4A-9CBF-67167DAF8388
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,51A2C6DF-9C37-4B53-9353-2CC656C0C524
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,51E335FB-928B-42FF-87DC-1EFE34E907E8
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,530536EC-FFDB-43DA-8B54-1EC0296840D4
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,53199FDA-A921-452D-8EE7-E81E883E4F55
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,532BFBC2-D6D3-43DB-B6F4-9C54DCC3BD17
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,53687C9D-2C7D-403A-9ED4-F94DFA68B383
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,53A1BD37-F24D-49EE-9A2B-122FD57F8282
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,53A1BD37-F24D-49EE-9A2B-122FD57F8282
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,53D2D871-E070-4763-8CC1-655DDAFF7EC3
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,53DC880E-A464-4472-9F6F-BEF53FFEB294
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,53FAEDE4-054E-47CA-9021-DF576B4DD44E
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5417B817-5DBC-4D71-8E13-B93C3ED0DBA8
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,544EA572-58BE-4C21-A8E7-D7354F3BA0A3
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,544F6B7C-8284-4BF4-979A-4CA874BE7623
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5462C088-FB2A-440D-A2CD-430CFC85A527
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,54B2E08D-94F0-4B5C-8907-674607E04413
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,54B659BB-B8D1-44AF-9FC7-49F9E5D5E7A8
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,54B659BB-B8D1-44AF-9FC7-49F9E5D5E7A8
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,550A4493-11DB-4F74-BDA4-DA1EC83DDE6D
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,552BA2C1-379D-4FF7-8038-577AA5C02FD1
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,557FFFF8-0157-40E6-93BB-E0DB113B85E9
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,55F281DA-068E-4EEC-B981-44D8FF108DF9
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,560416BD-017C-43D7-9D06-D5594AB0787E
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5682A005-5154-48FF-A5B1-6E174C905771
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,56872D17-BADD-4B38-A1A0-E1BDF00F21CC
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,56DBA79C-986F-4F09-AB28-742D68D59B12
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,57258229-0802-44EE-9DA5-D09DFA4E7B6E
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,58051B1C-774B-488E-8316-272C4F31FB99
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,58051B1C-774B-488E-8316-272C4F31FB99
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5838356A-8D65-42D0-8230-B93F873EA78F
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5878EE11-E2BF-40A3-80DA-FF47D9A08A83
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,58879F6A-6E09-4586-A427-FEB759DA6B29
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,58C999BA-F971-49D9-9044-6ED847E7D2D8
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5948A521-9252-48DA-A0D4-E809642558B4
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,595FE76E-F9AD-4866-8DED-8E262E1897F0
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5960D13E-2B6A-4235-B031-23E7065B3B6A
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5974056C-7434-4530-9A15-B63C6F3AFA3B
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,59F84F1B-F8AF-4090-91A0-A96CDD50383F
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5A35633A-CA4F-47D5-9D47-01CE551D35D3
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5A382FEC-AE0F-4596-BDB7-FDE3752CB8DD
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5A3A6664-AC13-4F87-ABB0-CD6D41F5787B
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5A79F14D-792D-4F1D-BDCE-5D3BE0181294
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5ABA3BE0-D32E-405B-9803-E15A6E135475
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5B182BAA-1EAD-428D-92A5-4AECCC8E75B5
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5B3A2D90-5475-4CCC-9893-801AF3A84FDB
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5B6CBED4-35C1-4304-803A-626DAC7DFD6A
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5B7C4C3B-9E9B-4030-BA5B-7EB17ACB8754
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5BB25C6C-AB87-46C0-94E8-89C6707681E1
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5BC14199-1738-4AAC-9466-8C14590F1D0D
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5BE2F0A4-33C9-4C6C-A763-924CD968BD11
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5C110D0B-EEF3-448C-B43C-8A7FE2559664
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5C3E0579-6635-4338-AE99-98E5A19210F7
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5C7781C3-DDB9-4682-8649-0988C7D5192B
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5C91624C-A5A0-4F3C-8556-69CC36C2A8B9
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5CF82BBA-E2B7-4DF3-9B1E-E243E30BEF6F
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5CF82BBA-E2B7-4DF3-9B1E-E243E30BEF6F
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5D59CE5C-7ED3-44D0-8FC8-C7433ECF1ED1
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,5D837464-9657-4BB9-9203-A801C56E97A6
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5DDB0E5F-90ED-4088-B8DF-AC2C36307B27
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,5DE4A696-2C19-4FDB-992A-E7B29B1FADF8
