NK_Codetable_Culture                 NK_Codetable_Culture_AdditionalText  NK_Codetable_Parent_Culture          NK_Culture                           NK_Indication
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 18A3673C-533B-4077-A2B0-A8CBED84C3C7
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 19305F8F-A341-4A86-8DAE-52AB3529E49F
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 1AD1A2CC-64C8-4575-A7CE-99205B15128C
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 1D9CF711-8E3D-4872-9F31-C8D66630A88B
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 1E59FFFA-45E9-4CA1-9D4F-486226220E72
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 1E6CE015-8C4E-4CBE-926E-586CF1944A7B
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 1ECC2BEF-1B67-4EE2-9419-DFF53274452C
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 214F96EA-4E5B-4AC4-9C15-E8339AAFB1C3
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 215EA6A2-AA95-4C8D-8690-EF7465264292
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 21AE2DF2-5861-4230-9B61-232C7421B1DC
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 22DE247A-9866-4A7E-BDB8-5F4AFA15AA34
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 23F689CF-2FD6-4250-B8A0-C9571021205E
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 24990BE8-7954-48DB-9624-B2F28E65F6FE
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 2513EE1C-0CE6-42E4-BE57-3489718A6DDB
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 25800681-47AC-4CFA-A712-1A812A397B09
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 268F3ACF-3C91-49D3-84C9-07D60C1D9808
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 2965BB3F-6BC8-4DB1-A32D-05BCD57F26AC
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 2A2B06AA-FABB-44E5-89E0-8E3D14E8B1CC
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 2A664CED-E955-4275-A308-E2BBEAEC94BE
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 2AA89945-7729-4786-8A52-F2C5C6097C08
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 2B087329-05CD-424F-B22A-7642420F4D0B
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 2B6E41CA-B0B0-44FA-A397-D877D8D7FA8B
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 2D50E536-9461-470D-92B3-E2B7AF4EFEA2
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 2D7623FD-31AF-4EEC-8FD8-A1ABA442F6CC
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 2DCF51C9-7ED8-4C68-ADF8-F34210E9D4E0
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 31B2A4FA-9A4C-48EB-8E75-50E5FE603CBF
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 31D504D8-F2A8-4177-82A3-BA8C685A40C6
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 333DCF26-581D-4D29-8DCD-0F4E3B94BF7F
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 35E27A15-255A-47F3-A11F-BD08FC6F931F
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 3629828B-B088-4DC0-92F9-88D68EA620F0
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 3711D307-65DC-4FFD-A348-B30CA7BBE566
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 38E35310-2CA9-4640-BA1A-238A54903915
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 3B4A129C-FBD0-4E56-AF09-F556C14A292F
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 3C1D59FE-FB0C-46A7-8361-3E9EDE8318F3
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 3C2242A7-8CFB-45F3-8862-35DD4055175B
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 3CEF4EF7-923D-48CD-9295-E7DC1E16B3D2
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 3E2D5C86-A671-4619-BA7C-366127A0F6D6
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 3E644ADA-B458-4AE5-9A1B-28AF9196DB6C
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 42559AF0-D274-4627-82FF-83DBCB5AD6E2
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 4524D207-6762-43D7-9075-8DDC2DB15A09
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 452FFFBF-F7DD-47EB-BCC6-9A18820889AA
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 4536A057-637A-4FDE-95C3-2A367AE37797
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 461490C1-E4EA-4109-A308-47CEF9AE839C
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 463497C6-F91B-4192-B754-13F5F305D5E4
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 475301A6-4A35-49BD-8ED2-62685CB9DD3E
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 47D55A39-6F99-4EB4-81EF-059E9D70BA57
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 48461800-5871-4521-AD8F-431E7D0016D2
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 4925DFEC-DF4D-4D79-929E-F7BF5A13AC72
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 4A8F4EDE-2186-4128-BEC8-E670EE16B4CA
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 4B18CD18-639F-4A09-B145-484F378C2966
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 4BF7E3FA-C2F1-4BE5-AC61-787C9AF79035
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 4C47657A-5C9D-4C2F-8D83-5C03FD07B288
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 4CFFA7A7-3E79-471B-96E5-AC34C1EEF8FB
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 4E70F17A-EE3D-42CF-BD4A-FEDC8B32C7D9
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 4EC26AC5-8059-4376-B054-9A8E4A22101D
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 502C60AF-7759-4BD7-AB34-0A689C643085
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 507DB72D-4D53-4B6B-A8BA-959ADFBD66B6
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 5143B185-71B6-4D3B-BAB4-5709CAB29326
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 538F6F68-D779-4791-B56B-74E0F45573C6
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 53D2D871-E070-4763-8CC1-655DDAFF7EC3
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 54D918BE-628F-472D-BD29-7BD504888224
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 550A4493-11DB-4F74-BDA4-DA1EC83DDE6D
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 552BA2C1-379D-4FF7-8038-577AA5C02FD1
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 56111B92-20AE-480C-B2FE-33308EDAC1C8
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 567B51DB-929F-4D03-9937-23EE5B19A13C
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 5682A005-5154-48FF-A5B1-6E174C905771
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 57258229-0802-44EE-9DA5-D09DFA4E7B6E
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 57B0CEB3-E229-450C-B305-BCF4165774CA
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 5849202B-E0CD-44B8-9068-7AFFBFEA829B
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 58879F6A-6E09-4586-A427-FEB759DA6B29
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 595FE76E-F9AD-4866-8DED-8E262E1897F0
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 596FA06E-C5B3-4A37-9B15-C8F688F939A2
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 5DBD4507-7325-4970-8B02-99FD78F6DEBC
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 5DDB0E5F-90ED-4088-B8DF-AC2C36307B27
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 5E0B7E4E-BC44-48ED-A101-D45445295B30
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 5F1AA602-7C9B-4AA9-A45A-FE54235AB3E5
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 61E63688-48CF-4A8C-861E-A2D2231D43CC
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 634602D3-2D8D-42AB-9598-E0BCC8473CC3
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 64A7CF13-C216-439B-A4F9-4CFA80363301
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 6636CE52-29FB-4FB1-A9B5-EBB8898B23E7
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 665DAE96-B684-4412-BFA4-3C2B6548499A
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 666702A7-B4FB-442A-8135-7243FD53387E
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 67ACBCF5-8BF6-4020-8B2D-2DBCB3EE4CFB
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 694D32C5-845F-4758-9F52-254D6E6A66FB
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 6B01A3E5-E185-4CEF-80B4-9C6EA8DBB2E7
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 6C2B1830-A085-465B-B8BE-8A24ED9163B4
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 6CC0AA7F-9C54-4D61-883E-3F1D0C20B5AA
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 6D73C9DB-525F-4C03-BEFB-230C91C051A5
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 6F69FEF1-376B-4604-9C6B-9BE3D57C08F9
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 6F6BD091-1F86-44B9-A66A-5509F40E01BD
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 6FC99D85-637C-4DEA-B4D8-620B3D5E7074
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 6FCD0B22-0B90-41FB-AE91-D1C8D761F3B4
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 6FEDE14B-D8AE-4160-B539-6763C0BDC9E7
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 6FFA2BA6-D5D8-4DFE-B469-7AE61B1613A2
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 7059F702-4024-4B2F-A2D8-7AB9D8F25916
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 70FA79F6-8E5C-40FB-95AD-72F0E2F7F116
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 710E1695-5951-4D97-8BE1-0BC289165541
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 7235CF1D-3084-4721-9235-0B547A48D52F
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 723EF01E-06BF-4A03-BD88-F8653E1B5A0F
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 73395D41-6C9D-43C8-919F-BFF6951C9944
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 7345064C-7398-4C1B-9DAB-43912E670BAB
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 737ED1E0-2FD8-4192-8004-CC10DAFC852C
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 7432C4B7-379A-4344-8A85-284E1E1E3B9D
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 7616B425-3653-4CF2-A424-DCB9671083E1
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 76DF77BF-82F9-4F53-B183-AB6270D30E32
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 76E49861-7170-4A2D-86A0-E0A243FC7050
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 76FA05AE-5048-4EA2-89AB-598FB5995AD9
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 7735C416-54C6-4712-9FAB-BEE23FB40D10
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 7B72D697-BC62-4A1C-B202-6C9E5D122AD5
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 7C8FCED9-F557-4251-AA14-CABB5229727C
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 7D11FE0C-6589-47F3-B06A-8B9C3E5FA73A
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 7D4CBFA7-96B3-4D03-A821-24C20438F1E0
75317E57-B194-4B3D-8FF2-3489A39AC177 NULL                                 890D8A5E-BF86-4B2D-9B98-45B779D80F7F 6D8B2E36-6F1D-4EB6-A80B-B9C5A3F35DEE 807E41C2-0CE3-4283-A598-2C45915D0121
